Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust,Dust_feed_group,Flow_group,max_time,RUL,pressure_rate,normalized_time,rolling_pressure_mean,pressure_ratio,rate_ratio_interaction,cumulative_pressure,pressure_acceleration,rolling_pressure_std,remaining_pressure_capacity,pressure_growth_rate
1,11.6645,55.146600761409,11.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,33.5,0.0,0.2538975501113586,11.827258,0.019440833333333334,0.0,457.8993128,0.9041999999999866,0.26670509110259344,588.3355,1.023201664631433
1,11.6645,54.7524568719051,11.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,33.4,0.0,0.2561247216035635,11.700668,0.019440833333333334,0.0,469.5638128,0.0,0.049525073650033606,588.3355,1.0143042596257166
1,11.6645,54.9210882032964,11.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,33.3,0.0,0.2583518930957684,11.682584,0.019440833333333334,0.0,481.22831279999997,0.0,0.04043705330561332,588.3355,1.0055602581413572
1,10.489,55.3552465906644,11.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,33.2,-11.755000000000038,0.26057906458797325,11.429400000000001,0.01748166666666667,-0.20549699166666738,491.7173128,-11.755000000000038,0.5256995815102358,589.511,0.8964956498721669
1,15.46224,55.583758973803,11.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,33.099999999999994,49.73239999999928,0.2628062360801782,12.188948,0.0257704,1.2816238409599814,507.1795528,61.48739999999932,1.899302558446138,584.53776,1.3103592109865074
1,11.6645,55.2459603956717,11.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,33.0,-37.977400000000124,0.2650334075723831,12.188948,0.019440833333333334,-0.7383123038333358,518.8440528,-87.7097999999994,1.899302558446138,588.3355,0.9802100016630251
1,9.22309,55.3055734897446,12.0,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.9,-24.414100000000097,0.267260579064588,11.700666,0.015371816666666665,-0.3752890692816681,528.0671427999999,13.563300000000027,2.3323042387261657,590.77691,0.7685907692841025
1,10.489,55.6234920815695,12.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.8,12.65910000000006,0.26948775055679286,11.465566,0.01748166666666667,0.2213021665000011,538.5561428,37.073200000000156,2.395257747817557,589.511,0.8668594324909561
1,11.6645,55.0803595711982,12.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.7,11.755000000000038,0.2717149220489978,11.700666,0.019440833333333334,0.22852699583333408,550.2206428,-0.9041000000000228,2.3323042387261657,588.3355,0.9561064790076658
1,12.29745,55.2757669427081,12.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.599999999999994,6.329499999999903,0.2739420935412027,11.067708,0.02049575,0.129727849624998,562.5180928,-5.425500000000135,1.2208711320487649,587.70255,0.9997926016428779
1,9.22309,54.8555177960099,12.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.5,-30.743600000000114,0.2761692650334076,10.579426000000002,0.015371816666666665,-0.472584982873335,571.7411828,-37.07310000000002,1.3978969562632382,590.77691,0.7437975206614902
1,9.22309,54.8648904252144,12.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.4,0.0,0.27839643652561247,10.579426000000002,0.015371816666666665,0.0,580.9642728,30.743600000000114,1.3978969562632382,590.77691,0.7378471409722287
1,10.489,55.005403868992,12.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.3,12.65910000000006,0.2806236080178174,10.579426,0.01748166666666667,0.2213021665000011,591.4532728,12.65910000000006,1.3978969562632382,589.511,0.8324602513920437
1,10.489,55.005403868992,12.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.2,0.0,0.28285077951002224,10.344326,0.01748166666666667,0.0,601.9422728,-12.65910000000006,1.26203157917305,589.511,0.8259054467790988
1,10.489,55.3155000504747,12.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.099999999999994,0.0,0.2850779510022272,9.982636000000001,0.01748166666666667,0.0,612.4312728,0.0,0.6933674627713785,589.511,0.8194530609802296
1,8.590133,55.3949796984309,12.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,32.0,-18.988670000000077,0.2873051224944321,9.8560446,0.014316888333333333,-0.27185866798851777,621.0214058,-18.988670000000077,0.8951342524788212,591.409867,0.6659017313254472
1,8.590133,55.2956334965914,13.0,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.9,0.0,0.289532293986637,9.7294532,0.014316888333333333,0.0,629.6115388,18.988670000000077,1.0400522896021702,591.409867,0.6607794107092761
1,9.22309,55.3353800367811,13.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.8,6.3295700000000155,0.29175946547884185,9.4762712,0.015371816666666665,0.09729698961883355,638.8346288,6.3295700000000155,0.9599247084707812,590.77691,0.7040526180112505
1,9.22309,55.2260804093652,13.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.7,0.0,0.29398663697104677,9.223089199999999,0.015371816666666665,0.0,648.0577188,-6.3295700000000155,0.7752092065685952,590.77691,0.6987188864606905
1,9.22309,54.9117155740918,13.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.6,0.0,0.2962138084632517,8.9699072,0.015371816666666665,0.0,657.2808088,0.0,0.3466848268308075,590.77691,0.6934653613935818
1,7.866754,55.464532785657,13.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.5,-13.563360000000037,0.2984409799554566,8.825231399999998,0.013111256666666666,-0.17783269422240047,665.1475628,-13.563360000000037,0.6018356463302957,592.133246,0.5870711502185709
1,9.22309,55.3055734897446,13.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.4,13.563360000000037,0.30066815144766146,8.951822799999999,0.015371816666666665,0.20849348330400053,674.3706528,27.126720000000073,0.6065718992660364,590.77691,0.6831918012450517
1,6.691262,55.2260804093652,13.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.3,-25.31828000000008,0.3028953229398664,8.4454572,0.011152103333333333,-0.28235207478226754,681.0619148,-38.88164000000012,1.1430481735584022,593.308738,0.49200452264672634
1,7.324219,55.146600761409,13.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.2,6.329570000000024,0.3051224944320713,8.065682999999998,0.012207031666666666,0.07726526142638362,688.3861338,31.647850000000105,1.1355127281184454,592.675781,0.5346144865244901
1,6.872107,54.9117155740918,13.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.1,-4.521119999999941,0.3073496659242762,7.5954864,0.011453511666666666,-0.051782700666399326,695.2582408,-10.850689999999965,1.0170011201745495,593.127893,0.49797873203052667
1,7.233796,54.6775138354141,13.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,31.0,3.6168900000000144,0.30957683741648107,7.468894799999999,0.012056326666666667,0.04360640735740017,702.4920367999999,8.138009999999955,1.0141833885489775,592.766204,0.5204169409771985
1,8.590133,54.9398207959904,14.0,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.9,13.563370000000047,0.311804008908686,7.3423034000000005,0.014316888333333333,0.194185253713684,711.0821698,9.946480000000033,0.7439958284663195,591.409867,0.6135808847442226
1,12.29745,55.3751131445476,14.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.8,37.07317000000013,0.3140311804008909,8.463541,0.02049575,0.7598424240275027,723.3796198,23.509800000000084,2.239300857176744,587.70255,0.8721595126128006
1,9.22309,54.9117155740918,14.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.7,-30.743600000000114,0.31625835189309576,8.8433152,0.015371816666666665,-0.472584982873335,732.6027098,-67.81677000000025,2.1572894546513006,590.77691,0.6495133345413144
1,9.494357,55.6334320747227,14.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.6,2.7126699999999784,0.3184855233853007,9.3677652,0.015823928333333334,0.042925095671982993,742.0970668,33.456270000000096,1.8559731820327345,590.505643,0.6639410025216083
1,10.489,54.7993073522128,14.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.5,9.946430000000035,0.3207126948775056,10.018806000000001,0.01748166666666667,0.17388017378333398,752.5860668,7.233760000000057,1.4459095860009794,589.511,0.7284027271942551
1,10.489,55.1084647930968,14.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.4,0.0,0.3229398663697105,10.3985794,0.01748166666666667,0.0,763.0750668,-9.946430000000035,1.206384557627388,589.511,0.7233792604566028
1,11.75492,55.3353800367811,14.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.3,12.65920000000004,0.32516703786191536,10.2900734,0.019591533333333334,0.2480131387733341,774.8299868,12.65920000000004,0.999567070162292,588.24508,0.8051314517033253
1,11.6645,55.3453065975111,14.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.2,-0.9042000000000027,0.3273942093541203,10.7783554,0.019440833333333334,-0.017578401500000052,786.4944868,-13.563400000000042,0.9427401095083593,588.3355,0.7935033473807248
1,13.56337,55.4545927925038,14.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.1,18.988699999999735,0.3296213808463252,11.592158000000001,0.02260561666666667,0.4292512731983274,800.0578568,19.892899999999738,1.260090942003808,586.43663,0.9164438569970368
1,9.22309,55.1565407545622,14.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,30.0,-43.40280000000017,0.3318485523385301,11.338975999999999,0.015371816666666665,-0.6671798844200025,809.2809468,-62.39149999999991,1.6144919261582085,590.77691,0.618999287315484
1,7.324219,54.892995647113,15.0,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.9,-18.988710000000054,0.33407572383073497,10.7060198,0.012207031666666666,-0.23179578427915065,816.6051658,24.414090000000115,2.440234800762057,592.675781,0.48828123411458446
1,10.489,54.6868864646186,15.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.8,31.647810000000117,0.3363028953229399,10.452835799999999,0.01748166666666667,0.5532564651500022,827.0941658,50.636520000000175,2.368827706174139,589.511,0.6946357155870388
1,11.6645,55.005403868992,15.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.7,11.755000000000038,0.33853006681514475,10.452835799999999,0.019440833333333334,0.22852699583333408,838.7586658,-19.89281000000008,2.368827706174139,588.3355,0.7674012653025484
1,9.22309,54.9117155740918,15.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.6,-24.414099999999664,0.3407572383073497,9.584779800000002,0.015371816666666665,-0.37528906928166145,847.9817558,-36.1690999999997,1.6213130815577301,590.77691,0.6028163004695228
1,9.22309,54.986671276298,15.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.5,0.0,0.3429844097995546,9.584779800000002,0.015371816666666665,0.0,857.2048458,24.414099999999664,1.6213130815577301,590.77691,0.5989019091622136
1,10.489,55.0990794981771,15.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.4,12.65910000000006,0.3452115812917595,10.217736,0.01748166666666667,0.2213021665000011,867.6938458,12.65910000000006,1.027002399914445,589.511,0.6767096337606688
1,10.489,55.3254400436279,15.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.3,0.0,0.34743875278396436,10.217735999999999,0.01748166666666667,0.0,878.1828458,-12.65910000000006,1.027002399914445,589.511,0.6723717517710417
1,7.324219,55.4446662317738,15.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.2,-31.647810000000117,0.34966592427616927,9.3496798,0.012207031666666666,-0.3863258188506514,885.5070648,-31.647810000000117,1.297174086574435,592.675781,0.4665107346171507
1,8.590133,55.3651731513944,15.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.1,12.659139999999816,0.3518930957683742,9.2230884,0.014316888333333333,0.18123949377603069,894.0971978,44.30694999999993,1.3427026750808677,591.409867,0.543679269387388
1,9.22309,54.8367725376008,15.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,29.0,6.3295700000000155,0.3541202672605791,9.2230884,0.015371816666666665,0.09729698961883355,903.3202878,-6.3295699999998005,1.3427026750808677,590.77691,0.5800685169768228
1,11.75492,55.2658269495549,16.0,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.9,25.3183000000001,0.35634743875278396,9.476272400000001,0.019591533333333334,0.49602431839333533,915.0752078,18.988730000000086,1.710155714923445,588.24508,0.7346824540823466
1,16.72815,55.4247862454673,16.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.8,49.732299999999285,0.35857461024498893,10.724102400000001,0.02788025,1.38654895707498,931.8033578,24.413999999999184,3.7241523621564316,583.27185,1.0390154634151885
1,15.46224,55.3751131445476,16.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.7,-12.659100000000269,0.36080178173719374,12.3517066,0.0257704,-0.3262300706400069,947.2655978,-62.39139999999955,3.6442594203030945,584.53776,0.9544592003420246
1,18.08449,55.0241491274011,16.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.6,26.22249999999962,0.3630289532293987,14.250578,0.030140816666666664,0.7903675650416552,965.3500878,38.88159999999989,3.6677415900074077,581.91551,1.1094778460443038
1,22.06308,55.206213855482,16.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.5,39.78590000000085,0.36525612472160357,16.818576,0.0367718,1.4629991576200312,987.4131678,13.56340000000123,3.761508897840079,577.93692,1.3453096740664834
1,28.75434,55.3949796984309,16.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.4,66.91259999999905,0.3674832962138085,20.21846,0.0479239,3.2067127511399542,1016.1675078,27.126699999998195,5.376374030520022,571.24566,1.7426871671098685
1,26.85547,54.8461451668053,16.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.3,-18.988699999999717,0.3697104677060134,22.243924,0.04475911666666667,-0.8499174386483207,1043.0229778,-85.90129999999877,5.634197073046889,573.14453,1.6177993001325721
1,22.51519,55.2956334965914,16.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.2,-43.40280000000092,0.37193763919821826,23.654514,0.03752531666666667,-1.6287038142200347,1065.5381677999999,-24.414100000001206,4.216344188337824,577.48481,1.3482148893284498
1,21.97266,55.1664673152923,16.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.1,-5.425299999999916,0.3741648106904232,24.432148,0.036621100000000004,-0.19868045382999694,1087.5108278,37.97750000000101,3.1579315059497635,578.02734,1.3078963507204553
1,22.42477,55.0428817200951,16.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,28.0,4.5211000000000725,0.37639198218262804,24.504485999999996,0.037374616666666666,0.16897437941166937,1109.9355978,9.946399999999988,3.0935838803934415,577.57523,1.3269093889402728
1,20.5259,55.2658269495549,17.0,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.9,-18.988699999999717,0.37861915367483295,22.858798,0.034209833333333335,-0.649600262216657,1130.4614978,-23.50979999999979,2.3721028366978807,579.4741,1.2074058113290698
1,19.25998,55.0522543492997,17.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.8,-12.659199999999833,0.3808463251670379,21.3397,0.03209996666666667,-0.40635989802666134,1149.7214778,6.329499999999884,1.4095475980789438,580.74002,1.1263145540166926
1,20.5259,55.2658269495549,17.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.7,12.659200000000283,0.3830734966592428,20.941842,0.034209833333333335,0.43306912213334303,1170.2473778,25.318400000000118,1.268496795825719,579.4741,1.193366209688011
1,19.25998,55.0616143127891,17.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.6,-12.659199999999833,0.3853006681514477,20.399306000000003,0.03209996666666667,-0.40635989802666134,1189.5073578,-25.318400000000118,1.2971780877659422,580.74002,1.113293577266267
1,18.62703,55.3453065975111,17.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.5,-6.32950000000011,0.38752783964365256,19.639758,0.03104505,-0.1964996439750034,1208.1343878,6.329699999999724,0.8492019708055853,581.37297,1.0705189039931666
1,17.36111,54.8836103521933,17.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.4,-12.659199999999833,0.3897550111358575,19.0068,0.028935183333333333,-0.3662962728533285,1225.4954978,-6.329699999999724,1.1498245370273132,582.63889,0.9920633718820929
1,14.19633,54.9398207959904,17.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.3,-31.647799999999553,0.3919821826280624,17.99407,0.02366055,-0.7488043542899894,1239.6918278,-18.98859999999972,2.4102280549670088,585.80367,0.8066096132608173
1,16.72815,54.8555177960099,17.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.2,25.318200000000537,0.39420935412026725,17.234519999999996,0.02788025,0.7058777455500149,1256.4199778,56.96600000000009,1.9713324423343799,583.27185,0.9450931669438888
1,17.36111,55.5142058865768,17.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.1,6.329599999999917,0.39643652561247217,16.854746,0.028935183333333333,0.18314813642666425,1273.7810878,-18.98860000000062,1.6383682243256619,582.63889,0.9753432036324042
1,15.46224,55.1863473015987,17.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,27.0,-18.98870000000041,0.39866369710467703,16.221788,0.0257704,-0.48934639448001055,1289.2433278,-25.318300000000328,1.3722158165245009,584.53776,0.8638122422451261
1,17.36111,55.3055734897446,18.0,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.9,18.988699999999735,0.400890868596882,16.221787999999997,0.028935183333333333,0.549441515761659,1306.6044378,37.977400000000145,1.3722158165245009,582.63889,0.9645060575274412
1,17.36111,55.3552465906644,18.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.8,0.0,0.4031180400890869,16.854744,0.028935183333333333,0.0,1323.9655478,-18.988699999999735,0.8252746525733236,582.63889,0.9591772950730775
1,18.62703,54.6868864646186,18.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.7,12.659200000000283,0.4053452115812918,17.234519999999996,0.03104505,0.3930054969600088,1342.5925778,12.659200000000283,1.1322693565137367,581.37297,1.023463130578949
1,18.5366,55.146600761409,18.3,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.6,-0.9043000000000005,0.4075723830734967,17.469618,0.030894333333333333,-0.02793774563333335,1361.1291778,-13.563500000000284,1.2778074515630427,581.4634,1.0129289063973275
1,19.25998,55.0709869419937,18.4,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.5,7.233800000000143,0.40979955456570155,18.229166,0.03209996666666667,0.23220473887333792,1380.3891578,8.138100000000144,0.8400046678025402,580.74002,1.0467379865903268
1,17.36111,54.9398207959904,18.5,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.4,-18.988699999999717,0.41202672605790647,18.229166,0.028935183333333333,-0.5494415157616584,1397.7502678,-26.22249999999986,0.8400046678025402,582.63889,0.9384383276519822
1,16.72815,55.0241491274011,18.6,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.3,-6.329599999999917,0.4142538975501114,18.102573999999997,0.02788025,-0.17647083039999767,1414.4784178,12.6590999999998,1.0297853548822937,583.27185,0.8993628548729646
1,16.72815,54.7243516500066,18.7,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.2,0.0,0.41648106904231624,17.722798,0.02788025,0.0,1431.2065678,6.329599999999917,1.132990478057975,583.27185,0.8945534280987472
1,14.55802,55.146600761409,18.8,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.1,-21.701299999999677,0.4187082405345212,16.927082,0.024263366666666668,-0.5265465990433255,1445.7645878,-21.701299999999677,1.6824384107806185,585.44198,0.7743627247679401
1,14.1059,55.0990794981771,18.9,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,26.0,-4.521200000000104,0.420935412026726,15.896266,0.023509833333333334,-0.10629265846666912,1459.8704878,17.180099999999573,1.459977970186531,585.8941,0.7463438758548214
1,15.46224,55.7427182697154,19.0,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,25.9,13.5633999999998,0.423162583518931,15.516492,0.0257704,0.34953424335999483,1475.3327278,18.084599999999906,1.2090917937319614,584.53776,0.8138020624314704
1,19.25998,55.206213855482,19.1,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,25.8,37.977399999999456,0.4253897550111359,16.022858000000003,0.03209996666666667,1.2190732740866492,1494.5927078,24.413999999999653,2.0682822903365943,580.74002,1.0083758634358184
1,20.16421,55.3055734897446,19.2,236.428943198285,"ISO 12103-1, A3 Medium Test Dust",High,Low,44.9,25.7,9.042300000000212,0.42761692650334077,16.71007,0.03360701666666667,0.30388472680500717,1514.7569177999999,-28.935099999999245,2.8019289983866504,579.83579,1.050219216134416
